n,time
220,0.057058947368421056
221,0.05840204081632653
222,0.058317708333333336
223,0.05674842105263158
224,0.058359375
225,0.05716145833333333
226,0.05867052631578947
227,0.056930208333333336
228,0.05710208333333333
229,0.057736363636363634
230,0.05733125
231,0.057840404040404046
232,0.057213265306122446
233,0.05751224489795918
234,0.05765510204081632
235,0.05602608695652174
236,0.059980808080808086
237,0.05683673469387755
238,0.05646170212765958
239,0.0583
240,0.056091578947368416
241,0.05603118279569892
242,0.05780707070707071
243,0.05596145833333333
244,0.30335252525252526
245,0.2969469387755102
246,0.310769696969697
247,0.3032262626262626
248,0.3047616161616161
249,0.2986676767676768
250,0.30349489795918366
251,0.30329795918367347
252,0.29964040404040404
253,0.29683298969072164
254,0.310462
255,0.301751
256,0.30262323232323235
257,0.30639
258,0.307994
259,0.304099
260,0.308875
261,0.312924
262,0.3007424242424242
263,0.305164
264,0.301877
265,0.300587
266,0.2974510204081633
267,0.304986
268,0.29846767676767677
269,0.30014646464646466
270,0.306616
271,0.3088777777777778
272,0.3001632653061225
273,0.30378282828282827
274,0.3042183673469388
275,0.30005858585858586
276,0.307022
277,0.29733877551020405
278,0.2984469387755102
279,0.30851616161616163
280,0.310494
281,0.3111787878787879
282,0.30129072164948456
283,0.30245353535353536
284,0.29991237113402064
285,0.3011642857142857
286,0.3104818181818182
287,0.30154343434343434
288,0.3004204081632653
289,0.30331224489795916
290,0.30669375
291,0.3060515463917526
292,0.314479
293,0.31000102040816324
294,0.3081734693877551
295,0.29960947368421054
296,0.3125555555555556
297,0.3074717171717172
298,0.2934408602150538
299,0.299115306122449
300,0.2982836734693878
301,0.30316836734693875
302,0.29543263157894734
303,0.29736020408163266
304,0.29311521739130436
305,0.304981
306,0.29936428571428575
307,0.3009959183673469
308,0.3032262626262626
309,0.3001939393939394
310,0.300895
311,0.2986676767676768
312,0.303348
313,0.29923571428571427
314,0.30071515151515155
315,0.30012
316,0.30437474747474746
317,0.3009222222222222
318,0.3043959595959596
319,0.308654
320,0.30340808080808085
321,0.3022757575757576
322,0.30342020202020203
323,0.310903
324,0.300169696969697
325,0.2974164948453608
326,0.302473
327,0.29743939393939395
328,0.3047121212121212
329,0.2991122448979592
330,0.3043787878787879
331,0.30256363636363637
332,0.303137
333,0.2969938775510204
334,0.29286808510638296
335,0.3093666666666667
336,0.3099585858585859
337,0.3047479591836735
338,0.29777113402061856
339,0.30934100000000003
340,0.307296
341,0.3099272727272727
342,0.30141020408163266
343,0.307872
344,0.3027102040816327
345,0.3011838383838384
346,0.3000551020408163
347,0.30497373737373734
348,0.303518
349,0.3037816326530612
350,0.30257
351,0.29927676767676764
352,0.30334545454545453
353,0.3237711340206185
354,0.32290515463917524
355,0.3108292929292929
356,0.313127
357,0.31773599999999996
358,0.3059919191919192
359,0.32264166666666666
360,0.311105
361,0.30135151515151515
362,0.30849899999999997
363,0.30632020202020205
364,0.30253265306122445
365,0.30688383838383837
366,0.305952
367,0.31454747474747474
368,0.3164824742268041
369,0.321710101010101
370,0.3157958762886598
371,0.30735454545454544
372,0.3004989247311828
373,0.30434343434343436
374,0.296134375
375,0.30419
376,0.2979795918367347
377,0.29245104166666663
378,0.3013673469387755
379,0.30009591836734695
380,0.304193
381,0.30013333333333336
382,0.3102444444444445
383,0.3227412371134021
384,0.31761500000000004
385,0.30443838383838384
386,0.3118795918367347
387,0.3181845360824742
388,0.312519
389,0.3046
390,0.31496464646464645
391,0.32569393939393937
392,0.373174
393,0.3171838383838384
394,0.3162673469387755
395,0.31625154639175257
396,0.3701050505050505
397,0.3438234693877551
398,0.3218858585858586
399,0.31483737373737375
400,0.3111785714285714
401,0.30396938775510207
402,0.3121151515151515
403,0.2961157894736842
404,0.306827
405,0.303663
406,0.2992742268041237
407,0.2934778947368421
408,0.3103444444444444
409,0.30036326530612245
410,0.3043939393939394
411,0.3021060606060606
412,0.292590625
413,0.2959935483870968
414,0.2985438775510204
415,0.3091469387755102
416,0.32955463917525774
417,0.31799285714285713
418,0.32318041237113404
419,0.3577070707070707
420,0.34225151515151514
421,0.3137343434343434
422,0.31907319587628863
423,0.30153535353535355
424,0.2940041666666667
425,0.300315306122449
426,0.29299032258064517
427,0.302450505050505
428,0.30548000000000003
429,0.3016908163265306
430,0.29915833333333336
431,0.29417021276595745
432,0.30526224489795917
433,0.308744
434,0.309469
435,0.3023363636363636
436,0.30273900000000004
437,0.30037272727272724
438,0.29280434782608694
439,0.3026030612244898
440,0.3010878787878788
441,0.304447
442,0.2965041666666667
443,0.3027224489795919
444,0.3027234693877551
445,0.3028683673469388
446,0.30947272727272723
447,0.3040632653061225
448,0.3013816326530612
449,0.30816262626262625
450,0.308964
451,0.307854
452,0.2986625
453,0.30424343434343437
454,0.2960287234042553
455,0.30010515463917525
456,0.3008622448979592
457,0.30453367346938776
458,0.2978042105263158
459,0.3024494949494949
460,0.3154535353535354
461,0.30826969696969697
462,0.3023298969072165
463,0.3100272727272727
464,0.3176030612244898
465,0.3020295918367347
466,0.29815816326530614
467,0.3023828282828283
468,0.30032448979591836
469,0.2974622448979592
470,0.302938
471,0.30253636363636366
472,0.3014929292929293
473,0.3008808080808081
474,0.3223051020408163
475,0.3184783505154639
476,0.309026
477,0.30546020408163266
478,0.306926
479,0.297834375
480,0.2993080808080808
481,0.31332899999999997
482,0.3000316326530612
483,0.300143
484,0.2984081632653061
485,0.2948762886597938
486,0.3038642857142857
487,0.31281340206185565
488,0.31638673469387757
489,0.304330612244898
490,0.2953565217391304
491,0.3061525252525253
492,0.2938979166666667
493,0.3020122448979592
494,0.29163578947368424
495,0.319478125
496,0.31585
497,0.3159642857142857
498,0.33311145833333333
499,0.398202
500,0.3262275510204082
501,0.337175
502,0.3642111111111111
503,0.3191030927835051
504,0.30255208333333333
505,0.30025416666666666
506,0.3121826530612245
507,0.30630416666666666
508,0.3034260416666667
509,0.311118
510,0.3018051546391753
511,0.302392
512,0.3040469387755102
513,0.3094676767676768
514,0.31512626262626264
515,0.30639797979797984
516,0.3030275510204082
517,0.2991122448979592
518,0.303855
519,0.30189900000000003
520,0.306677
521,0.3678020202020202
522,0.32926979166666664
523,0.35167040816326534
524,0.3313422680412371
525,0.326372
526,0.313369
527,0.3054545454545454
528,0.30242424242424243
529,0.3059676767676768
530,0.303225
531,0.307111
532,0.311322
533,0.31142800000000004
534,0.30124242424242426
535,0.30414
536,0.30824949494949494
537,0.30170600000000003
538,0.303709
539,0.30440102040816325
540,0.30386399999999997
541,0.302504081632653
542,0.3097102040816327
543,0.30264646464646466
544,0.3035767676767677
545,0.309006
546,0.3125949494949495
547,0.30679100000000004
548,0.2987377551020408
549,0.3013818181818182
550,0.30375555555555556
551,0.3060919191919192
552,0.309993
553,0.2998408163265306
554,0.308710101010101
555,0.30061340206185566
556,0.30577777777777776
557,0.310592
558,0.3162818181818182
559,0.30653838383838383
560,0.30462142857142854
561,0.30710899999999997
562,0.32426666666666665
563,0.3253226804123711
564,0.3592612244897959
565,0.31725360824742266
566,0.3162878787878788
567,0.3053979797979798
568,0.3014848484848485
569,0.30353505154639177
570,0.30176000000000003
571,0.30555353535353535
572,0.31111855670103095
573,0.34766464646464645
574,0.3249103092783505
575,0.325019587628866
576,0.3577737373737374
577,0.37484545454545454
578,0.33641530612244896
579,0.31895555555555555
580,0.313639
581,0.3124808080808081
582,0.3037316326530612
583,0.3074173469387755
584,0.3099448979591837
585,0.30595555555555554
586,0.30447244897959186
587,0.308115306122449
588,0.2986183673469388
589,0.298071875
590,0.2988422680412371
591,0.30260000000000004
592,0.31257999999999997
593,0.313658
594,0.3007408163265306
595,0.30706565656565654
596,0.2993070707070707
597,0.30182929292929295
598,0.3250221052631579
599,0.3168888888888889
600,0.30964166666666665
601,0.315768
602,0.318358
603,0.30894795918367346
604,0.3130989898989899
605,0.30659489795918365
606,0.30201020408163265
607,0.30604545454545456
608,0.3028795918367347
609,0.3059909090909091
610,0.3137525252525252
611,0.3019357142857143
612,0.30204285714285717
613,0.3099161616161616
614,0.3071464646464646
615,0.310939
616,0.308757
617,0.310751
618,0.3045767676767677
619,0.29985102040816325
620,0.30322244897959183
621,0.305135
622,0.3133484848484848
623,0.3135272727272727
624,0.3032285714285714
625,0.3051151515151515
626,0.30067010309278347
627,0.3071357142857143
628,0.34012828282828284
629,0.3287606060606061
630,0.3159979797979798
631,0.30705
632,0.2984463917525773
633,0.311373
634,0.3060469387755102
635,0.3022091836734694
636,0.2971270833333333
637,0.3006561224489796
638,0.31679999999999997
639,0.3115909090909091
640,0.31604
641,0.30646999999999996
642,0.305813
643,0.30314599999999997
644,0.29955454545454546
645,0.30430204081632656
646,0.30017099999999997
647,0.30232600000000004
648,0.305948
649,0.3004051546391752
650,0.31256391752577317
651,0.32290416666666666
652,0.3844393939393939
653,0.3561434343434344
654,0.31773030303030303
655,0.316956
656,0.31974536082474225
657,0.319461
658,0.305780412371134
659,0.30358484848484846
660,0.30684242424242425
661,0.308591
662,0.3036234693877551
663,0.30385151515151515
664,0.306210101010101
665,0.3044765306122449
666,0.3014373737373737
667,0.3048131313131313
668,0.2957468085106383
669,0.30355656565656564
670,0.30191326530612245
671,0.2998767676767677
672,0.29834742268041237
673,0.3331377551020408
674,0.32267171717171717
675,0.36993838383838384
676,0.3218418367346939
677,0.31746565656565656
678,0.310169696969697
679,0.3013765306122449
680,0.3104418367346939
681,0.3088262626262626
682,0.29456739130434784
683,0.304254
684,0.29493617021276597
685,0.31449072164948455
686,0.3284257731958763
687,0.31993571428571427
688,0.3157040404040404
689,0.30778700000000003
690,0.30506262626262626
691,0.3000826530612245
692,0.3032214285714286
693,0.3019606060606061
694,0.30745
695,0.299469696969697
696,0.29512127659574466
697,0.298410101010101
698,0.2990051020408163
699,0.311996
700,0.311538
701,0.31980309278350516
702,0.3346298969072165
703,0.3187414141414141
704,0.3135222222222222
705,0.31765050505050507
706,0.30846464646464644
707,0.3087535353535354
708,0.2971806451612903
709,0.30507142857142855
710,0.3074591836734694
711,0.3048939393939394
712,0.3038484536082474
713,0.30561326530612243
714,0.30806836734693877
715,0.30430927835051547
716,0.3385639175257732
717,0.32163092783505154
718,0.316932
719,0.318202
720,0.3086161616161616
721,0.3126265306122449
722,0.3166298969072165
723,0.3035561224489796
724,0.3061050505050505
725,0.305984693877551
726,0.30648383838383836
727,0.3195224489795918
728,0.3126989898989899
729,0.302519387755102
730,1.570177
731,1.552041
732,1.57738
733,1.5796151515151515
734,1.585841414141414
735,1.536737
736,1.6577656565656564
737,1.6146
738,1.5721171717171718
739,1.6085226804123711
740,1.615073469387755
741,1.5595363636363637
742,1.5556618556701032
743,1.583239393939394
744,1.5640464646464647
745,1.5733353535353536
746,1.5717626262626263
747,1.566527
748,1.576090909090909
749,1.62572
750,1.611647
751,1.581521
752,1.601378
753,1.554371
754,1.557466
755,1.564758585858586
756,1.5733858585858584
757,1.6013051546391754
758,1.5656819999999998
759,1.5703960000000001
760,1.6021484848484848
761,1.575517
762,1.5764859999999998
763,1.5817707070707072
764,1.579452
765,1.5458707070707072
766,1.554123
767,1.559546
768,1.556939
769,1.555149494949495
770,1.5674709999999998
771,1.552332
772,1.5843051546391753
773,1.552576530612245
774,1.5876419999999998
775,1.575742
776,1.5658850000000002
777,1.552052
778,1.5466980000000001
779,1.546414
780,1.5488849999999998
781,1.5361099999999999
782,1.5678555555555556
783,1.544888
784,1.5451616161616162
785,1.5446440000000001
786,1.5614769999999998
787,1.571226
788,1.5731
789,1.5594640000000002
790,1.5704020202020201
791,1.5374161616161615
792,1.549703
793,1.5448161616161618
794,1.5497474747474749
795,1.561939393939394
796,1.551309
797,1.5350908163265304
798,1.5554565656565655
799,1.566643
800,1.565171
801,1.587091919191919
802,1.5629070707070707
803,1.5267072164948452
804,1.5574510204081633
805,1.5545828282828282
806,1.547285
807,1.550281
808,1.5650626262626264
809,1.5668030303030303
810,1.5648020202020203
811,1.572764
812,1.560938383838384
813,1.5690790000000001
814,1.5717750000000001
815,1.542175
816,1.5393454545454544
817,1.5497120000000002
818,1.54083
819,1.54999898989899
820,1.587185
821,1.555325
822,1.56847
823,1.5450666666666668
824,1.5633789999999999
825,1.5743255102040816
826,1.564580808080808
827,1.53911
828,1.5512489999999999
829,1.544805
830,1.5467494949494949
831,1.57415
832,1.560633
833,1.55267
834,1.554197
835,1.547909
836,1.5497676767676767
837,1.5815620000000001
838,1.565566
839,1.5615629999999998
840,1.560381818181818
841,1.5569810000000002
842,1.5390010204081632
843,1.548044
844,1.5362929292929293
845,1.557951515151515
846,1.5561464646464647
847,1.5517535353535354
848,1.586641
849,1.556978
850,1.5653350000000001
851,1.568348
852,1.549523
853,1.547891
854,1.533014
855,1.5449272727272727
856,1.5354
857,1.557088888888889
858,1.5618450000000001
859,1.5513545454545454
860,1.5476459183673468
861,1.5653858585858584
862,1.560768
863,1.5562049999999998
864,1.514316494845361
865,1.5590110000000001
866,1.5538636363636364
867,1.5189896907216496
868,1.5290525252525253
869,1.5212494845360827
870,1.5340252525252527
871,1.55091
872,1.5383181818181817
873,1.5820619999999999
874,1.564618
875,1.585949
876,1.553762
877,1.549092
878,1.5377454545454545
879,1.540496
880,1.5503710000000002
881,1.5561250000000002
882,1.562463
883,1.550578787878788
884,1.547499
885,1.5465949494949494
886,1.551852
887,1.560807
888,1.5717420000000002
889,1.5518729999999998
890,1.559024
891,1.544769
892,1.5415646464646464
893,1.561154
894,1.5634780000000001
895,1.5579290000000001
896,1.552825
897,1.5408629999999999
898,1.5619649999999998
899,1.549211
900,1.567687
901,1.566167
902,1.572372
903,1.549588
904,1.5404149999999999
905,1.536136
906,1.5309444444444444
907,1.5443500000000001
908,1.5435050505050505
909,1.5532329999999999
910,1.5447181818181819
911,1.5466040404040404
912,1.5632599999999999
913,1.567025
914,1.53100101010101
915,1.548482
916,1.545866
917,1.551425
918,1.5495070707070706
919,1.557555
920,1.5746848484848486
921,1.526776530612245
922,1.5572969696969698
923,1.559467676767677
924,1.5727151515151516
925,1.5684360000000002
926,1.54732
927,1.5645769999999999
928,1.5276525252525255
929,1.536777551020408
930,1.5304515151515152
931,1.54799
932,1.5363980000000002
933,1.5493878787878788
934,1.5534979999999998
935,1.572014
936,1.563906
937,1.5463818181818183
938,1.5584616161616163
939,1.54567
940,1.553264
941,1.541776
942,1.57187
943,1.5528790000000001
944,1.542867
945,1.562628
946,1.5538079999999999
947,1.5535839999999999
948,1.577259
949,1.557120202020202
950,1.57212
951,1.545058
952,1.5568790000000001
953,1.542148
954,1.5546242424242425
955,1.559332
956,1.558592
957,1.5312929292929294
958,1.5479859999999999
959,1.5545660000000001
960,1.567546
961,1.569685
962,1.5646333333333333
963,1.5442420000000001
964,1.560074
965,1.540562
966,1.553196
967,1.541569
968,1.5482555555555555
969,1.5363919191919193
970,1.535560606060606
971,1.545283
972,1.5596530000000002
973,1.5608636363636363
974,1.5819939393939395
975,1.5570769999999998
976,1.5399969387755104
977,1.5309141414141414
978,1.542805
979,1.532584
980,1.548828
981,1.545991
982,1.5360787878787878
983,1.5469737373737373
984,1.5492590000000002
985,1.568094
986,1.5821809999999998
987,1.553012244897959
988,1.5613353535353536
989,1.5248134020618558
990,1.552686
991,1.5214897959183673
992,1.538091
993,1.5538121212121214
994,1.5423828282828282
995,1.554143
996,1.5473060606060607
997,1.533751515151515
998,1.566625
999,1.5773561224489798
1000,1.581188
1001,1.5620699999999998
1002,1.545434
1003,1.5518530000000001
1004,1.5427989795918367
1005,1.571374
1006,1.5271464646464648
1007,1.5589709999999999
1008,1.5286744897959184
1009,1.546249
1010,1.5602222222222222
1011,1.57374
1012,1.5701575757575759
1013,1.566738
1014,1.553115
1015,1.543524
1016,1.540854
1017,1.5596343434343434
1018,1.5364929292929292
1019,1.543195
1020,1.542834
1021,1.561683
1022,1.552929
1023,1.594597
1024,1.5636888888888891
1025,1.5679830000000001
1026,1.558238
1027,1.557053
1028,1.539912
1029,1.55531
1030,1.55211
1031,1.544757
1032,1.5411424242424243
1033,1.5195785714285714
1034,1.5461777777777777
1035,1.581217
1036,1.5774595959595958
1037,1.554176
1038,1.5613380000000001
1039,1.524462
1040,1.5569888888888888
1041,1.5571100000000002
1042,1.519081443298969
1043,1.518933673469388
1044,1.5198628865979382
1045,1.526293
1046,1.537520202020202
1047,1.555815306122449
1048,1.5569
1049,1.567413
1050,1.5628739999999999
1051,1.5321938775510204
1052,1.5264131313131313
1053,1.541821212121212
1054,1.529248
1055,1.544249
1056,1.5531848484848485
1057,1.5392696969696968
1058,1.5440828282828285
1059,1.547826
1060,1.5699646464646466
1061,1.5638888888888889
1062,1.5739484848484848
1063,1.552088
1064,1.55739
1065,1.5572059999999999
1066,1.5479030303030303
1067,1.5535830000000002
1068,1.5585212121212122
1069,1.552012
1070,1.5494333333333334
1071,1.537384
1072,1.574031
1073,1.567688888888889
1074,1.5644649999999998
1075,1.5947479999999998
1076,1.5526484848484847
1077,1.5604550000000001
1078,1.5496606060606062
1079,1.538579
1080,1.5510810000000002
1081,1.54281
1082,1.5437379999999998
1083,1.5254670103092784
1084,1.548322
1085,1.5716130000000001
1086,1.5802070000000001
1087,1.5641030303030303
1088,1.5525309999999999
1089,1.540628
1090,1.5454484848484848
1091,1.550548
1092,1.549163
1093,1.5610300000000001
1094,1.5308459183673468
1095,1.537609
1096,1.571750505050505
1097,1.551903
1098,1.547753
1099,1.577867
1100,1.55436
1101,1.5351626262626263
1102,1.5420310000000002
1103,1.5350620000000001
1104,1.577448
1105,1.542902
1106,1.534263
1107,1.5470282828282829
1108,1.5679828282828283
1109,1.5446799999999998
1110,1.584684
1111,1.558552
1112,1.5697219999999998
1113,1.541657
1114,1.5560939999999999
1115,1.5328353535353534
1116,1.552422448979592
1117,1.540765306122449
1118,1.5377383838383838
1119,1.560321
1120,1.5443989999999999
1121,1.5394040000000002
1122,1.566789
1123,1.569869
1124,1.537787755102041
1125,1.5566878787878788
1126,1.5679131313131314
1127,1.5443292929292929
1128,1.5583850000000001
1129,1.552974
1130,1.5281525252525254
1131,1.549074
1132,1.549787
1133,1.5534800000000002
1134,1.5447878787878788
1135,1.5955529999999998
1136,1.591315306122449
1137,1.578296
1138,1.568649
1139,1.5393010101010103
1140,1.554452
1141,1.5419606060606061
1142,1.5527680000000001
1143,1.547778
1144,1.548959595959596
1145,1.5258464646464645
1146,1.5393029999999999
1147,1.5383111111111112
1148,1.5637232323232324
1149,1.5677340000000002
1150,1.5367742268041238
1151,1.5571549999999998
1152,1.552699
1153,1.549104
1154,1.5520330000000002
1155,1.543949
1156,1.5296252525252525
1157,1.554896
1158,1.5536619999999999
1159,1.5617850000000002
1160,1.566005
1161,1.5561949999999998
1162,1.5547141414141414
1163,1.5469646464646463
1164,1.5405565656565656
1165,1.5473670000000002
1166,1.5219092783505155
1167,1.5382434343434344
1168,1.533688
1169,1.5458539999999998
1170,1.5371626262626263
1171,1.5476444444444446
1172,1.5753
1173,1.6058590000000001
1174,1.5947280000000001
1175,1.5537020000000001
1176,1.540986
1177,1.5369
1178,1.54887
1179,1.5234536082474228
1180,1.541544
1181,1.5317636363636364
1182,1.5282959183673468
1183,1.558386
1184,1.5801230000000002
1185,1.5623759999999998
1186,1.5778899999999998
1187,1.54150101010101
1188,1.5307193877551022
1189,1.5526878787878788
1190,1.5453469999999998
1191,1.552953
1192,1.552178
1193,1.5420747474747476
1194,1.544536
1195,1.5563919999999998
1196,1.569888
1197,1.540791919191919
1198,1.5763159999999998
1199,1.553335
1200,1.5263591836734693
1201,1.511778350515464
1202,1.5485252525252526
1203,1.541155
1204,1.543625
1205,1.557909
1206,1.555789
1207,1.5595150000000002
1208,1.569921
1209,1.547149494949495
1210,1.585028
1211,1.580779
1212,1.544656
1213,1.536298
1214,1.547397
1215,1.54356
1216,1.552792
1217,1.554479
1218,1.5503232323232323
1219,1.5441310000000001
1220,1.5541060606060608
1221,1.5502818181818183
1222,1.5740232323232324
1223,1.5604585858585858
1224,1.5346585858585857
1225,1.5386449999999998
1226,1.551121
1227,1.544502
1228,1.5501230000000001
1229,1.537322222222222
1230,1.5257575757575759
1231,1.5371510000000002
1232,1.5486330000000001
1233,1.54887
1234,1.550813
1235,1.5682357142857142
1236,1.5436889999999999
1237,1.5431389999999998
1238,1.5497252525252525
1239,1.5341484848484848
1240,1.5310646464646465
1241,1.5122260416666666
1242,1.533646
1243,1.5373519999999998
1244,1.541982
1245,1.569991
1246,1.550951
1247,1.5616686868686869
1248,1.5531737373737373
1249,1.5323585858585858
1250,1.5428890000000002
1251,1.552454
1252,1.541223
1253,1.56673
1254,1.546914
1255,1.550965
1256,1.535924
1257,1.535808163265306
1258,1.5665222222222221
1259,1.568343
1260,1.566883
1261,1.560668686868687
1262,1.546525
1263,1.569662
1264,1.5144092783505154
1265,1.555045
1266,1.544264
1267,1.5303959595959595
1268,1.568382
1269,1.5555789999999998
1270,1.595631
1271,1.55815
1272,1.593586
1273,1.5475489999999998
1274,1.5470535353535353
1275,1.5550424242424241
1276,1.562182
1277,1.569262
1278,1.5637100000000002
1279,1.5764349999999998
1280,1.5374909090909092
1281,1.548665
1282,1.5731229999999998
1283,1.5883170000000002
1284,1.5861454545454545
1285,1.555935
1286,1.537088
1287,1.557731313131313
1288,1.5441151515151514
1289,1.558167
1290,1.5430840000000001
1291,1.5175714285714286
1292,1.54308
1293,1.540567
1294,1.5522616161616163
1295,1.5674959595959594
1296,1.5758029999999998
1297,1.545697
1298,1.5317599999999998
1299,1.5651949494949493
1300,1.5401660000000001
1301,1.5452029999999999
1302,1.56052
1303,1.5470151515151516
1304,1.551878
1305,1.5384454545454547
1306,1.553015
1307,1.569361
1308,1.5514340000000002
1309,1.561597
1310,1.5533260000000002
1311,1.555619
1312,1.541721
1313,1.5429404040404042
1314,1.5417747474747474
1315,1.562344
1316,1.556944
1317,1.5657808080808082
1318,1.56048
1319,1.5617929292929293
1320,1.5593757575757574
1321,1.5631908163265307
1322,1.5574789999999998
1323,1.5602770000000001
1324,1.552381818181818
1325,1.551678
1326,1.564107
1327,1.560655
1328,1.5592419999999998
1329,1.564956
1330,1.5520151515151515
1331,1.558371
1332,1.5647550000000001
1333,1.55180101010101
1334,1.561796
1335,1.5737999999999999
1336,1.551146
1337,1.560696
1338,1.571185
1339,1.565648
1340,1.541352
1341,1.556247
1342,1.567293
1343,1.576377
1344,1.566003
1345,1.5678999999999998
1346,1.552081
1347,1.539493
1348,1.540488
1349,1.5434747474747474
1350,1.5208181818181818
1351,1.545198
1352,1.5534370000000002
1353,1.5553839999999999
1354,1.5299857142857143
1355,1.564559595959596
1356,1.578279
1357,1.5534299999999999
1358,1.5434
1359,1.544015
1360,1.568544
1361,1.5284141414141412
1362,1.557831
1363,1.5584424242424242
1364,1.553342
1365,1.547441
1366,1.5547819999999999
1367,1.586214
1368,1.54559
1369,1.565592
1370,1.5621111111111112
1371,1.5438464646464647
1372,1.543433
1373,1.553173
1374,1.5580252525252525
1375,1.5345622448979592
1376,1.550259595959596
1377,1.5509424242424241
1378,1.571046
1379,1.5762222222222222
1380,1.553948
1381,1.5508009999999999
