n,time
232,0.07475656565656566
233,0.07588181818181818
234,0.07522424242424243
235,0.07592121212121213
236,0.08071515151515152
237,0.07365851063829787
238,0.07542121212121213
239,0.075369
240,0.07466122448979591
241,0.07482929292929293
242,0.07296170212765958
243,0.0731054347826087
244,0.075682
245,0.07306881720430107
246,0.07327263157894737
247,0.07495959595959596
248,0.07510909090909092
249,0.07307096774193549
250,0.07369574468085106
251,0.0749979797979798
252,0.07314731182795699
253,0.07344175824175825
254,0.07575050505050505
255,0.075221
256,0.076382
257,0.231603
258,0.2290938144329897
259,0.231523
260,0.22745714285714286
261,0.22562947368421052
262,0.232631
263,0.22415212765957446
264,0.2238989247311828
265,0.23213333333333336
266,0.231784
267,0.233505
268,0.23027
269,0.22230425531914894
270,0.232949
271,0.23041111111111112
272,0.233993
273,0.23807857142857144
274,0.23785
275,0.23095151515151516
276,0.23587600000000003
277,0.2236382978723404
278,0.23461100000000001
279,0.236166
280,0.23202929292929295
281,0.2357295918367347
282,0.23174949494949496
283,0.23244591836734696
284,0.23368080808080807
285,0.23556100000000002
286,0.2318020202020202
287,0.2301448979591837
288,0.23354444444444444
289,0.23286969696969698
290,0.23184040404040404
291,0.23030714285714285
292,0.23105252525252523
293,0.23792727272727274
294,0.237612
295,0.22996161616161617
296,0.23474399999999998
297,0.23171818181818182
298,0.2282191919191919
299,0.22356129032258065
300,0.23213
301,0.2304642857142857
302,0.23106400000000002
303,0.232202
304,0.22778571428571429
305,0.2295949494949495
306,0.23026464646464645
307,0.22307127659574466
308,0.232807
309,0.2272191919191919
310,0.23234444444444444
311,0.23381616161616162
312,0.23083163265306123
313,0.23644795918367348
314,0.22556021505376345
315,0.23024999999999998
316,0.2332
317,0.238971
318,0.232149
319,0.2271212121212121
320,0.231095
321,0.22261521739130433
322,0.22280967741935484
323,0.233356
324,0.23005199999999998
325,0.23334599999999997
326,0.22822900000000002
327,0.2359868686868687
328,0.2619918367346939
329,0.24117142857142856
330,0.23315408163265305
331,0.22814736842105263
332,0.235536
333,0.23514848484848483
334,0.24050515463917527
335,0.23775959595959595
336,0.22893333333333335
337,0.22997979797979798
338,0.2317060606060606
339,0.23922999999999997
340,0.233026
341,0.23025252525252526
342,0.22325978260869564
343,0.22777628865979382
344,0.22912121212121211
345,0.2291265306122449
346,0.230948
347,0.23038775510204082
348,0.23353200000000002
349,0.23502199999999998
350,0.2223531914893617
351,0.23211010101010102
352,0.23616199999999998
353,0.23102244897959184
354,0.235872
355,0.22748645833333334
356,0.22656666666666664
357,0.2341979797979798
358,0.23415050505050505
359,0.23313838383838384
360,0.2317298969072165
361,0.235091
362,0.238872
363,0.2244673913043478
364,0.22969795918367347
365,0.233934
366,0.23258686868686868
367,0.23532599999999998
368,0.23717300000000002
369,0.22973
370,0.232704
371,0.233887
372,0.2307787878787879
373,0.2334757575757576
374,0.23295555555555555
375,0.239364
376,0.235278
377,0.23290202020202022
378,0.23004848484848484
379,0.23359300000000002
380,0.2309141414141414
381,0.237272
382,0.22844285714285714
383,0.22975555555555555
384,0.2242659574468085
385,0.23031
386,0.23457878787878786
387,0.22355760869565217
388,0.232193
389,0.23014141414141412
390,0.2286835051546392
391,0.22239456521739132
392,0.22336632653061225
393,0.23192020202020203
394,0.2248557894736842
395,0.22827777777777777
396,0.23249200000000003
397,0.2313080808080808
398,0.23174
399,0.23037272727272726
400,0.22410106382978723
401,0.22753030303030303
402,0.233158
403,0.230664
404,0.227968
405,0.22956700000000002
406,0.23173100000000002
407,0.22966363636363635
408,0.2299232323232323
409,0.230302
410,0.23021313131313131
411,0.22631958762886598
412,0.23127272727272727
413,0.22968080808080807
414,0.22199789473684212
415,0.23315000000000002
416,0.23382323232323232
417,0.23661919191919192
418,0.22620309278350517
419,0.231233
420,0.22911010101010099
421,0.233661
422,0.2292121212121212
423,0.230655
424,0.2318939393939394
425,0.23304343434343436
426,0.2348030612244898
427,0.2320418367346939
428,0.2336979797979798
429,0.23422346938775512
430,0.23443000000000003
431,0.23638659793814434
432,0.23220404040404038
433,0.234634
434,0.2341959595959596
435,0.22670537634408602
436,0.2356929292929293
437,0.232946
438,0.22340752688172044
439,0.23036262626262627
440,0.232803
441,0.23297299999999999
442,0.2230741935483871
443,0.23186161616161616
444,0.232026
445,0.2238301075268817
446,0.22944747474747473
447,0.229510101010101
448,0.23165656565656567
449,0.22947857142857145
450,0.2316848484848485
451,0.23207799999999998
452,0.22972929292929295
453,0.229499
454,0.230639
455,0.22290217391304348
456,0.23472121212121214
457,0.23454699999999998
458,0.23666666666666666
459,0.23103979591836735
460,0.23362121212121212
461,0.230742
462,0.233356
463,0.2241
464,0.227240206185567
465,0.232836
466,0.23004100000000002
467,0.2250043010752688
468,0.2301767676767677
469,0.230546
470,0.22718541666666667
471,0.22892020202020202
472,0.229587
473,0.232634
474,0.23079799999999998
475,0.23194099999999998
476,0.2279082474226804
477,0.22950303030303032
478,0.230905
479,0.23843599999999998
480,0.23255299999999998
481,0.22328478260869566
482,0.23110399999999998
483,0.22961099999999998
484,0.22904285714285716
485,0.228230612244898
486,0.233124
487,0.22320312499999997
488,0.2288929292929293
489,0.2283181818181818
490,0.2235849462365591
491,0.23404699999999998
492,0.23137070707070706
493,0.23634444444444444
494,0.22616702127659574
495,0.274422
496,0.23152142857142857
497,0.23102525252525252
498,0.22481847826086956
499,0.23386868686868686
500,0.239159
501,0.22906082474226805
502,0.2263
503,0.22859081632653064
504,0.23006060606060605
505,0.23199183673469387
506,0.2268742268041237
507,0.23098
508,0.2296979797979798
509,0.229511
510,0.22730102040816327
511,0.232925
512,0.22906400000000002
513,0.7249469999999999
514,0.710078
515,0.702341
516,0.6964666666666666
517,0.703018
518,0.704611
519,0.716351
520,0.706623
521,0.7027101010101009
522,0.70235
523,0.7024370000000001
524,0.708791
525,0.709157
526,0.714944
527,0.7057059999999999
528,0.705648
529,0.701276
530,0.7053393939393939
531,0.7153959595959597
532,0.719662
533,0.713041
534,0.710848
535,0.7192529999999999
536,0.7130299999999999
537,0.7260420000000001
538,0.720601
539,0.719743
540,0.7005840000000001
541,0.7018535353535355
542,0.713942
543,0.7168059999999999
544,0.713099
545,0.7110169999999999
546,0.718552
547,0.7101757575757576
548,0.714627
549,0.71203
550,0.7197
551,0.725822
552,0.71206
553,0.716274
554,0.719088
555,0.7221129999999999
556,0.7295149999999999
557,0.7107
558,0.7194878787878788
559,0.7247140000000001
560,0.714254
561,0.71794
562,0.7143609999999999
563,0.719144
564,0.7222310000000001
565,0.71875
566,0.7020959999999999
567,0.7326060606060607
568,0.7225920000000001
569,0.7227020000000001
570,0.710249
571,0.7068059999999999
572,0.713935
573,0.719538
574,0.712212
575,0.7149989999999999
576,0.7173569999999999
577,0.719071
578,0.727451
579,0.715954
580,0.7235630000000001
581,0.722623
582,0.734003
583,0.735156
584,0.7235272727272727
585,0.722528
586,0.719795
587,0.7241339999999999
588,0.727143
589,0.7216670000000001
590,0.716742
591,0.7140049999999999
592,0.7138450000000001
593,0.714337
594,0.72028
595,0.715887
596,0.712638
597,0.720408
598,0.715223
599,0.722411
600,0.7114830000000001
601,0.7195858585858587
602,0.71757
603,0.7103700000000001
604,0.7135680000000001
605,0.7210540000000001
606,0.721321
607,0.717028
608,0.712374
609,0.716029
610,0.713239
611,0.7204160000000001
612,0.707016
613,0.7105929292929293
614,0.715156
615,0.713621
616,0.7093020202020202
617,0.7102515151515151
618,0.703018
619,0.7085380000000001
620,0.7022459999999999
621,0.6935183673469387
622,0.704939
623,0.704426
624,0.7175879999999999
625,0.716717
626,0.70795
627,0.708051
628,0.712296
629,0.7065050505050505
630,0.7030828282828282
631,0.7097150000000001
632,0.708518
633,0.698832
634,0.7029252525252526
635,0.717163
636,0.726895
637,0.718556
638,0.718196
639,0.7246859999999999
640,0.7058295918367348
641,0.7145569999999999
642,0.706437
643,0.721449494949495
644,0.710419191919192
645,0.70770101010101
646,0.7066686868686869
647,0.715485
648,0.7129989999999999
649,0.7053069999999999
650,0.707341
651,0.709295
652,0.700698
653,0.702968
654,0.711323
655,0.713199
656,0.7050151515151515
657,0.696921212121212
658,0.7049509999999999
659,0.715135
660,0.7043309999999999
661,0.713248
662,0.7181839999999999
663,0.717124
664,0.7144400000000001
665,0.7034666666666668
666,0.7245199999999999
667,0.7160380000000001
668,0.709701
669,0.7009060606060606
670,0.7159141414141414
671,0.710059
672,0.710423
673,0.7060850000000001
674,0.70336
675,0.6940459183673469
676,0.709976
677,0.704886
678,0.708473
679,0.7083969999999999
680,0.71626
681,0.723854
682,0.71856
683,0.733986
684,0.728662
685,0.718814
686,0.717673
687,0.711422
688,0.7297509999999999
689,0.7252383838383838
690,0.718545
691,0.721153
692,0.728506
693,0.716749
694,0.7120380000000001
695,0.71854
696,0.714582
697,0.72071
698,0.727913
699,0.715271
700,0.716661
701,0.7228249999999999
702,0.711228
703,0.718556
704,0.7092555555555556
705,0.715681
706,0.720877
707,0.71904
708,0.720836
709,0.713305
710,0.716936
711,0.71824
712,0.715447
713,0.715804
714,0.7264619999999999
715,0.7206659999999999
716,0.720049
717,0.7264409999999999
718,0.717072
719,0.722787
720,0.7223120000000001
721,0.719057
722,0.710635
723,0.7195050000000001
724,0.723686
725,0.726857
726,0.713824
727,0.71346
728,0.7110219999999999
729,0.713353
730,0.715381
731,0.7147169999999999
732,0.723119
733,0.7127880000000001
734,0.7295149999999999
735,0.7255410000000001
736,0.729743
737,0.715059
738,0.7115494949494949
739,0.729305
740,0.7181151515151516
741,0.7162569999999999
742,0.7214459999999999
743,0.716782
744,0.726045
745,0.720129
746,0.723669
747,0.702183
748,0.708886
749,0.7115141414141414
750,0.710169
751,0.7062189999999999
752,0.7020555555555555
753,0.7133419999999999
754,0.712249
755,0.7059313131313132
756,0.717562
757,0.7153459999999999
758,0.71177
759,0.6960474747474747
760,0.7117619999999999
761,0.6966509999999999
762,0.7081616161616162
763,0.7126600000000001
764,0.708484
765,0.7103480000000001
766,0.7070690000000001
767,0.70870101010101
768,0.7183379999999999
769,0.715397
770,0.7029755102040816
771,0.717575
772,0.709467
773,0.721656
774,0.7105809999999999
775,0.712299
776,0.699618
777,0.7135009999999999
778,0.6981747474747474
779,0.710883
780,0.717503
781,0.716546
782,0.7031131313131312
783,0.725120202020202
784,0.714736
785,0.705926
786,0.704974
787,0.712541
788,0.7032259999999999
789,0.708642
790,0.704660606060606
791,0.711476
792,0.70824
793,0.7101848484848485
794,0.7229380000000001
795,0.718899
796,0.720025
797,0.720364
798,0.72112
799,0.7081969696969698
800,0.708664
801,0.718751
802,0.707144
803,0.7144320000000001
804,0.712965
805,0.7050270000000001
806,0.6882073684210527
807,0.708819191919192
808,0.7218810000000001
809,0.7126349999999999
810,0.7092440000000001
811,0.709699
812,0.711704
813,0.707493
814,0.703483
815,0.718939
816,0.722252
817,0.726357
818,0.709602
819,0.721315
820,0.714329
821,0.7274729999999999
822,0.722461
823,0.715872
824,0.757085
825,0.7234099999999999
826,0.721769
827,0.710856
828,0.713047
829,0.731569
830,0.710162
831,0.7182080000000001
832,0.714248
833,0.7175490000000001
834,0.715112
835,0.707163
836,0.715769
837,0.7102719999999999
838,0.7100449999999999
839,0.7147669999999999
840,0.72189
841,0.705451
842,0.7200525252525253
843,0.71843
844,0.721518
845,0.7175509999999999
846,0.714649
847,0.730916
848,0.7325149999999999
849,0.729136
850,0.735175
851,0.7197150000000001
852,0.722048
853,0.728343
854,0.714199
855,0.717287
856,0.7163720000000001
857,0.713439
858,0.705726
859,0.727518
860,0.718871
861,0.7203191919191919
862,0.712107
863,0.707993
864,0.7148680000000001
865,0.7172580000000001
866,0.724813
867,0.709982
868,0.7119570000000001
869,0.718223
870,0.714554
871,0.7204160000000001
872,0.714257
873,0.7270449999999999
874,0.7294809999999999
875,0.7090179999999999
876,0.7234262626262626
877,0.719999
878,0.717205
879,0.721743
880,0.717273
881,0.7248650000000001
882,0.708245
883,0.711375
884,0.705642
885,0.71202
886,0.71288
887,0.703666
888,0.710057
889,0.709534
890,0.7153830000000001
891,0.7094499999999999
892,0.7045747474747475
893,0.712273
894,0.701264
895,0.70429
896,0.709901
897,0.7279265306122449
898,0.71894
899,0.712607
900,0.7053579999999999
901,0.718199
902,0.706662
903,0.716547
904,0.698771
905,0.7167669999999999
906,0.7054989898989898
907,0.724487
908,0.7181690000000001
909,0.732449
910,0.715205
911,0.7203464646464647
912,0.7065030303030303
913,0.704032
914,0.7112189999999999
915,0.6970109999999999
916,0.7063079999999999
917,0.711916
918,0.71677
919,0.7168519999999999
920,0.708173
921,0.7223890000000001
922,0.7069249999999999
923,0.7138959595959596
924,0.7125464646464647
925,0.7207760000000001
926,0.720289
927,0.7094030303030303
928,0.709616
929,0.706236
930,0.721221
931,0.7048818181818182
932,0.715073
933,0.711518
934,0.7071550000000001
935,0.7126
936,0.6974383838383839
937,0.704259
938,0.7052769999999999
939,0.710121
940,0.708942
941,0.7141689999999999
942,0.720324
943,0.6966333333333333
944,0.70706
945,0.7084220000000001
946,0.713301
947,0.71622
948,0.701838775510204
949,0.7296739999999999
950,0.727845
951,0.726145
952,0.73875
953,0.7283727272727273
954,0.7088090909090909
955,0.727204
956,0.718247
957,0.714096
958,0.7185630000000001
959,0.710724
960,0.7192430000000001
961,0.7181390000000001
962,0.729807
963,0.714413
964,0.723508
965,0.723905
966,0.708281
967,0.714654
968,0.7191240000000001
969,0.7155710000000001
970,0.7182850000000001
971,0.7085009999999999
972,0.7038797979797979
973,0.719285
974,0.7282160000000001
975,0.726258
976,0.714766
977,0.725767
978,0.718288
979,0.729486
980,0.7053870000000001
981,0.7197169999999999
982,0.7165900000000001
983,0.7209690000000001
984,0.717964
985,0.715886
986,0.726786
987,0.716201
988,0.710573
989,0.714773
990,0.721374
991,0.710952
992,0.721019
993,0.7168040000000001
994,0.71867
995,0.718704
996,0.717651
997,0.71828
998,0.713507
999,0.7183280000000001
1000,0.719979
1001,0.72383
1002,0.7303879999999999
1003,0.7141200000000001
1004,0.7193179999999999
1005,0.710716
1006,0.71075
1007,0.707968
1008,0.716939
1009,0.7140049999999999
1010,0.7045393939393939
1011,0.7110939999999999
1012,0.7103780000000001
1013,0.722682
1014,0.7301676767676767
1015,0.726939
1016,0.7032363636363637
1017,0.7028515151515152
1018,0.712427
1019,0.711065
1020,0.7107330000000001
1021,0.716734
1022,0.7124484848484848
1023,0.7054699999999999
1024,0.7118059999999999
1025,2.108529
1026,2.1112219999999997
1027,2.122893
1028,2.084486
1029,2.1072059999999997
1030,2.0990959595959593
1031,2.0854333333333335
1032,2.092027
1033,2.1235139999999997
1034,2.115453
1035,2.137447
1036,2.117230303030303
1037,2.104588
1038,2.093738383838384
1039,2.097576
1040,2.08983
1041,2.105041836734694
1042,2.107844
1043,2.105183838383838
1044,2.112432
1045,2.117738
1046,2.1050520408163265
1047,2.116886
1048,2.103525
1049,2.130834
1050,2.127533
1051,2.113139
1052,2.1006858585858583
1053,2.125765
1054,2.13639693877551
1055,2.109295
1056,2.104607
1057,2.112179797979798
1058,2.127958
1059,2.113565
1060,2.123692
1061,2.118963
1062,2.123243434343434
1063,2.1057591836734693
1064,2.124376
1065,2.123317
1066,2.114350505050505
1067,2.12136
1068,2.119710101010101
1069,2.1021330000000003
1070,2.1190141414141412
1071,2.114236
1072,2.116888
1073,2.1147595959595957
1074,2.109693
1075,2.105293
1076,2.100537373737374
1077,2.099884
1078,2.0841309999999997
1079,2.119697
1080,2.107113
1081,2.1134626262626264
1082,2.106042
1083,2.099865
1084,2.1044020202020204
1085,2.096130303030303
1086,2.08988
1087,2.107930612244898
1088,2.098989
1089,2.0942346938775507
1090,2.1124870000000002
1091,2.106749
1092,2.115341
1093,2.128375
1094,2.119706
1095,2.109928282828283
1096,2.104561
1097,2.1348979797979797
1098,2.103492
1099,2.13517
1100,2.1341319999999997
1101,2.128129
1102,2.1120419999999998
1103,2.1145555555555555
1104,2.108455
1105,2.104298
1106,2.119338
1107,2.102716
1108,2.1324359999999998
1109,2.13674
1110,2.1107750000000003
1111,2.1089484848484847
1112,2.106675
1113,2.108832323232323
1114,2.121847
1115,2.1108689999999997
1116,2.102402
1117,2.113526
1118,2.1239737373737375
1119,2.129608
1120,2.109421
1121,2.096142
1122,2.110582828282828
1123,2.0996244897959184
1124,2.11702
1125,2.107718
1126,2.0778424242424243
1127,2.1120744897959187
1128,2.116933
1129,2.092986
1130,2.091054
1131,2.101307
1132,2.1208590000000003
1133,2.113966
1134,2.0921806122448983
1135,2.084368
1136,2.106782
1137,2.132888
1138,2.092390816326531
1139,2.1021520000000002
1140,2.120658585858586
1141,2.112168
1142,2.105694
1143,2.111533
1144,2.0919659999999998
1145,2.1193666666666666
1146,2.104069
1147,2.101597
1148,2.120565
1149,2.106363
1150,2.1048810000000002
1151,2.129587878787879
1152,2.10701
1153,2.104748
1154,2.110120202020202
1155,2.125477
1156,2.138338383838384
1157,2.103622
1158,2.121632
1159,2.125434
1160,2.115679
1161,2.096012
1162,2.117705
1163,2.107163
1164,2.139431313131313
1165,2.113199
1166,2.094493
1167,2.096943434343434
1168,2.105791
1169,2.0965282828282827
1170,2.0912686868686867
1171,2.094393
1172,2.092659
1173,2.1012795918367346
1174,2.131941
1175,2.113565
1176,2.1148599999999997
1177,2.1137420000000002
1178,2.107087
1179,2.120462
1180,2.109235
1181,2.1153210000000002
1182,2.1009767676767677
1183,2.129991
1184,2.104753
1185,2.105873
1186,2.106795
1187,2.1227858585858588
1188,2.1157151515151518
1189,2.121903
1190,2.1098410000000003
1191,2.128492
1192,2.10796
1193,2.147976767676768
1194,2.121325
1195,2.104467
1196,2.095847
1197,2.131446
1198,2.13149
1199,2.1114230000000003
1200,2.1122161616161614
1201,2.142927
1202,2.1291161616161616
1203,2.112956
1204,2.126641
1205,2.103528282828283
1206,2.1049737373737374
1207,2.114306
1208,2.112027
1209,2.105015
1210,2.111697
1211,2.1284110000000003
1212,2.099373
1213,2.115588
1214,2.095876
1215,2.091293
1216,2.0951464646464646
1217,2.082692
1218,2.098248
1219,2.1090280000000003
1220,2.1311383838383837
1221,2.1416370000000002
1222,2.094381
1223,2.0973717171717174
1224,2.105671717171717
1225,2.0865717171717173
1226,2.098921212121212
1227,2.100148484848485
1228,2.1166731958762885
1229,2.129332
1230,2.111919
1231,2.109348
1232,2.0954545454545452
1233,2.11384
1234,2.1117
1235,2.1002609999999997
1236,2.111999
1237,2.1244777777777775
1238,2.111779
1239,2.131011
1240,2.10300202020202
1241,2.1074289999999998
1242,2.115924
1243,2.100911
1244,2.1004810000000003
1245,2.115866666666667
1246,2.112723
1247,2.114764
1248,2.125026
1249,2.127104
1250,2.098957575757576
1251,2.114534
1252,2.1235429999999997
1253,2.108531
1254,2.114632
1255,2.113610204081633
1256,2.1405529999999997
1257,2.127063
1258,2.121125
1259,2.0976938775510203
1260,2.0963525252525255
1261,2.113474
1262,2.080605
1263,2.125
1264,2.1097829999999997
1265,2.1033858585858587
1266,2.128810101010101
1267,2.1225739999999997
1268,2.1219479999999997
1269,2.114176767676768
1270,2.106734
1271,2.0904282828282827
1272,2.1164868686868687
1273,2.105136
1274,2.137045
1275,2.121782
1276,2.1249232323232325
1277,2.098204
1278,2.095159595959596
1279,2.101547
1280,2.1002242424242423
1281,2.099552
1282,2.109319191919192
1283,2.116925
1284,2.131874
1285,2.138106
1286,2.114794
1287,2.112312
1288,2.099584
1289,2.112495
1290,2.1060220000000003
1291,2.1205600000000002
1292,2.10184
1293,2.0960929292929293
1294,2.119814
1295,2.133648484848485
1296,2.1158444444444444
1297,2.110064
1298,2.135935
1299,2.1059929292929294
1300,2.130205
1301,2.11842
1302,2.119135
1303,2.140716
1304,2.1172545454545455
1305,2.112565
1306,2.095519
1307,2.117042
1308,2.087721
1309,2.09834387755102
1310,2.090312121212121
1311,2.101791
1312,2.099773
1313,2.0955150000000002
1314,2.106249
1315,2.118013
1316,2.102559
1317,2.10521
1318,2.105981
1319,2.098897
1320,2.108421
1321,2.0894630000000003
1322,2.0956010000000003
1323,2.11824
1324,2.075864
1325,2.100317
1326,2.101252
1327,2.108911
1328,2.115044
1329,2.088208
1330,2.100466
1331,2.1238390000000003
1332,2.109858585858586
1333,2.096608
1334,2.0930909090909093
1335,2.1126929999999997
1336,2.1253214285714286
1337,2.1182070707070704
1338,2.112936
1339,2.103161
1340,2.092336
1341,2.105358
1342,2.122733
1343,2.1018060606060605
1344,2.116107
1345,2.1194669999999998
1346,2.097029292929293
1347,2.113424
1348,2.1133089999999997
1349,2.1162252525252527
1350,2.107905
1351,2.113519
1352,2.105168
1353,2.0643416666666665
1354,2.0898464646464645
1355,2.110829292929293
1356,2.0947839999999998
1357,2.0888424242424244
1358,2.1089848484848486
1359,2.1118060606060607
1360,2.108917
1361,2.0963575757575756
1362,2.084652525252525
1363,2.0948540816326533
1364,2.084604
1365,2.0937737373737373
1366,2.103986
1367,2.101519
1368,2.1034960000000003
1369,2.0940494949494948
1370,2.073380412371134
1371,2.085642857142857
1372,2.098977777777778
1373,2.101539
1374,2.106585
1375,2.1096131313131314
1376,2.104769387755102
1377,2.096158
1378,2.10065
1379,2.1264600000000002
1380,2.11349797979798
1381,2.1024350000000003
1382,2.108917
1383,2.10502
1384,2.128281818181818
1385,2.099175
1386,2.113596
1387,2.092987878787879
1388,2.116546
1389,2.110666
1390,2.112882
1391,2.110744329896907
1392,2.124086868686869
1393,2.117836
1394,2.112342
1395,2.129719387755102
1396,2.1061080000000003
1397,2.103671
1398,2.109384
1399,2.100456
1400,2.1176919191919192
1401,2.1024545454545454
1402,2.12189
1403,2.1203242424242426
1404,2.111068
1405,2.09138
1406,2.1173509999999998
1407,2.099646
1408,2.10631
1409,2.1066242424242425
1410,2.102764
1411,2.094642
1412,2.0967204081632653
1413,2.094344
1414,2.105253535353535
1415,2.085134
1416,2.093390909090909
1417,2.108682
1418,2.0870050505050504
1419,2.119769
1420,2.099311
1421,2.109468
1422,2.111417171717172
1423,2.095658
1424,2.115032
1425,2.11939
1426,2.127078
1427,2.1259262626262627
1428,2.105892
1429,2.110413
1430,2.1295464646464644
1431,2.120118181818182
1432,2.120622
1433,2.112991
1434,2.102143
1435,2.0998448979591835
1436,2.132245
1437,2.1089484848484847
1438,2.0917212121212123
1439,2.102721
1440,2.1219650000000003
1441,2.1058163265306122
1442,2.101262
1443,2.072068367346939
1444,2.106696
1445,2.08893
1446,2.09190303030303
1447,2.083508080808081
1448,2.100458
1449,2.107378787878788
1450,2.0888262626262626
1451,2.097285
1452,2.1057159999999997
1453,2.103401
1454,2.1098737373737375
1455,2.114916
1456,2.094118
1457,2.102605
1458,2.1065430000000003
1459,2.105032
1460,2.1069929292929293
1461,2.093252
1462,2.1243369999999997
1463,2.0867242424242423
1464,2.09025
1465,2.0871295918367347
1466,2.0859666666666667
1467,2.09218
1468,2.110575
1469,2.087195
1470,2.115553
1471,2.106485
1472,2.1109080000000002
1473,2.113831
